County Name,Census Tract,# Extremely Hot Days
Snohomish,53061041810,2
Snohomish,53061041811,2
Snohomish,53061041812,2
Snohomish,53061041901,2
Snohomish,53061041903,2
Snohomish,53061041904,2
Snohomish,53061041905,2
Snohomish,53061042001,2
Snohomish,53061042003,2
Snohomish,53061042004,2
Snohomish,53061042005,2
Snohomish,53061042006,2
Snohomish,53061050101,2
Snohomish,53061050102,2
Snohomish,53061050200,2
Snohomish,53061050300,2
Snohomish,53061050401,2
Snohomish,53061050402,2
Snohomish,53061050500,2
Snohomish,53061050600,2
Snohomish,53061050700,2
Snohomish,53061050800,2
Snohomish,53061050900,2
Snohomish,53061051000,2
Snohomish,53061051100,2
Snohomish,53061051200,2
Snohomish,53061051300,2
Snohomish,53061051400,2
Snohomish,53061051500,2
Snohomish,53061051601,2
Snohomish,53061051602,2
Snohomish,53061051701,2
Snohomish,53061051702,2
Snohomish,53061051802,2
Snohomish,53061051803,2
Snohomish,53061051804,2
Snohomish,53061051905,2
Snohomish,53061051912,2
Snohomish,53061051913,2
Snohomish,53061051914,2
Snohomish,53061051915,2
Snohomish,53061051916,2
Snohomish,53061051917,2
Snohomish,53061051918,2
Snohomish,53061051921,2
Snohomish,53061051922,2
Snohomish,53061051923,2
Snohomish,53061051924,2
Snohomish,53061051925,2
Snohomish,53061051926,2
Snohomish,53061051927,2
Snohomish,53061051928,2
Snohomish,53061052003,2
Snohomish,53061052004,2
Snohomish,53061052005,2
Snohomish,53061052006,2
Snohomish,53061052007,2
Snohomish,53061052104,2
Snohomish,53061052105,2
Snohomish,53061052107,2
Snohomish,53061052108,2
Snohomish,53061052112,2
Snohomish,53061052113,2
Snohomish,53061052114,2
Snohomish,53061052115,2
Snohomish,53061052118,2
Snohomish,53061052203,2
Snohomish,53061052204,2
Snohomish,53061052206,2
Snohomish,53061052207,2
Snohomish,53061052208,2
Snohomish,53061052209,2
Snohomish,53061052301,2
Snohomish,53061052302,2
Snohomish,53061052401,2
Snohomish,53061052402,2
Snohomish,53061052502,2
Snohomish,53061052503,2
Snohomish,53061052504,2
Snohomish,53061052603,2
Snohomish,53061052604,2
Snohomish,53061052605,2
Snohomish,53061052606,2
Snohomish,53061052607,2
Snohomish,53061052701,2
Snohomish,53061052705,2
Snohomish,53061052706,2
Snohomish,53061052707,2
Snohomish,53061052708,2
Snohomish,53061052709,2
Snohomish,53061052803,2
Snohomish,53061052804,2
Snohomish,53061052805,2
Snohomish,53061052806,2
Snohomish,53061052903,2
Snohomish,53061052904,2
Snohomish,53061052905,2
Snohomish,53061052906,2
Snohomish,53061053101,3
Snohomish,53061053102,3
Snohomish,53061053201,3
Snohomish,53061053202,3
Snohomish,53061053301,3
Snohomish,53061053302,3
Snohomish,53061053400,3
Snohomish,53061053504,2
Snohomish,53061053505,2
Snohomish,53061053506,2
Snohomish,53061053507,2
Snohomish,53061053508,3
Snohomish,53061053509,3
Snohomish,53061053602,2
Snohomish,53061053603,2
Snohomish,53061053604,2
Snohomish,53061053700,2
Snohomish,53061053801,2
Snohomish,53061053802,2
Snohomish,53061053803,2
Snohomish,53061940001,2
Snohomish,53061940002,2
Snohomish,53061990002,2
Spokane,53063000200,0
Spokane,53063000300,0
Spokane,53063000400,0
Spokane,53063000500,0
Spokane,53063000600,0
Spokane,53063000700,0
Spokane,53063000800,0
Spokane,53063000900,0
Spokane,53063001000,0
Spokane,53063001100,0
Spokane,53063001200,0
Spokane,53063001300,0
Spokane,53063001400,0
Spokane,53063001500,0
Spokane,53063001600,0
Spokane,53063001800,0
Spokane,53063001900,0
Spokane,53063002000,0
Spokane,53063002100,0
Spokane,53063002300,0
Spokane,53063002400,0
Spokane,53063002500,0
Spokane,53063002600,0
Spokane,53063002900,0
Spokane,53063003000,0
Spokane,53063003100,0
Spokane,53063003200,0
Spokane,53063003500,0
Spokane,53063003600,0
Spokane,53063003800,0
Spokane,53063003900,0
Spokane,53063004000,0
Spokane,53063004100,0
Spokane,53063004200,0
Spokane,53063004300,0
Spokane,53063004400,0
Spokane,53063004500,0
Spokane,53063004601,0
Spokane,53063004602,0
Spokane,53063004700,0
Spokane,53063004800,0
Spokane,53063004900,0
Spokane,53063005000,0
Spokane,53063010100,0
Spokane,53063010201,0
Spokane,53063010202,0
Spokane,53063010301,0
Spokane,53063010303,0
Spokane,53063010304,0
Spokane,53063010305,0
Spokane,53063010401,0
Spokane,53063010402,0
Spokane,53063010501,0
Spokane,53063010503,0
Spokane,53063010504,0
Spokane,53063010601,0
Spokane,53063010602,0
Spokane,53063010700,0
Spokane,53063010800,0
Spokane,53063010900,0
Spokane,53063011000,0
Spokane,53063011101,0
Spokane,53063011102,0
Spokane,53063011201,0
Spokane,53063011202,0
Spokane,53063011300,0
Spokane,53063011400,0
Spokane,53063011500,0
Spokane,53063011600,0
Spokane,53063011701,0
Spokane,53063011702,0
Spokane,53063011800,0
Spokane,53063011900,0
Spokane,53063012000,0
Spokane,53063012100,0
Spokane,53063012200,0
Spokane,53063012300,0
Spokane,53063012401,0
Spokane,53063012402,0
Spokane,53063012500,0
Spokane,53063012600,0
Spokane,53063012701,0
Spokane,53063012702,0
Spokane,53063012801,0
Spokane,53063012802,0
Spokane,53063012901,0
Spokane,53063012902,0
Spokane,53063013000,0
Spokane,53063013100,0
Spokane,53063013201,0
Spokane,53063013202,0
Spokane,53063013300,0
Spokane,53063013401,0
Spokane,53063013500,0
Spokane,53063013600,0
Spokane,53063013700,0
Spokane,53063013800,0
Spokane,53063013900,0
Spokane,53063014001,0
Spokane,53063014002,0
Spokane,53063014100,0
Spokane,53063014200,0
Spokane,53063014300,0
Spokane,53063014400,0
Spokane,53063014500,0
Stevens,53065941000,0
Stevens,53065950100,0
Stevens,53065950200,0
Stevens,53065950300,0
Stevens,53065950500,0
Stevens,53065950600,0
Stevens,53065950700,0
Stevens,53065950800,0
Stevens,53065950900,0
Stevens,53065951100,0
Stevens,53065951300,0
Stevens,53065951400,0
Thurston,53067010100,2
Thurston,53067010200,2
Thurston,53067010300,2
Thurston,53067010400,2
Thurston,53067010510,2
Thurston,53067010520,2
Thurston,53067010600,2
Thurston,53067010700,2
Thurston,53067010800,2
Thurston,53067010910,2
Thurston,53067010920,2
Thurston,53067011000,2
Thurston,53067011100,2
Thurston,53067011200,2
Thurston,53067011300,2
Thurston,53067011410,2
Thurston,53067011420,2
Thurston,53067011500,2
Thurston,53067011610,2
Thurston,53067011621,2
Thurston,53067011622,2
Thurston,53067011623,2
Thurston,53067011624,2
Thurston,53067011710,2
Thurston,53067011720,2
Thurston,53067011810,2
Thurston,53067011821,2
Thurston,53067011822,2
Thurston,53067011900,2
Thurston,53067012000,2
Thurston,53067012100,2
Thurston,53067012211,2
Thurston,53067012212,2
Thurston,53067012221,2
Thurston,53067012222,2
Thurston,53067012310,2
Thurston,53067012320,2
Thurston,53067012330,2
Thurston,53067012411,2
Thurston,53067012412,2
Thurston,53067012420,2
Thurston,53067012510,2
Thurston,53067012520,2
Thurston,53067012530,2
Thurston,53067012610,2
Thurston,53067012620,2
Thurston,53067012710,2
Thurston,53067012720,2
Thurston,53067012730,2
Wahkiakum,53069950100,1
Walla Walla,53071920000,0
Walla Walla,53071920100,0
Walla Walla,53071920200,0
Walla Walla,53071920300,0
Walla Walla,53071920400,0
Walla Walla,53071920500,0
Walla Walla,53071920600,0
Walla Walla,53071920701,0
Walla Walla,53071920702,0
Walla Walla,53071920801,0
Walla Walla,53071920802,0
Walla Walla,53071920900,0
Whatcom,53073000100,2
Whatcom,53073000200,3
Whatcom,53073000300,3
Whatcom,53073000400,3
Whatcom,53073000501,3
Whatcom,53073000502,3
Whatcom,53073000600,3
Whatcom,53073000700,3
Whatcom,53073000803,3
Whatcom,53073000804,3
Whatcom,53073000805,3
Whatcom,53073000806,2
Whatcom,53073000901,3
Whatcom,53073000902,3
Whatcom,53073001000,3
Whatcom,53073001100,3
Whatcom,53073001201,3
Whatcom,53073001202,3
Whatcom,53073010100,2
Whatcom,53073010200,2
Whatcom,53073010301,3
Whatcom,53073010302,2
Whatcom,53073010303,2
Whatcom,53073010401,3
Whatcom,53073010403,3
Whatcom,53073010404,3
Whatcom,53073010501,3
Whatcom,53073010502,3
Whatcom,53073010600,3
Whatcom,53073010701,2
Whatcom,53073010702,2
Whatcom,53073010900,3
Whatcom,53073011000,3
Whatcom,53073940000,3
Whitman,53075000100,0
Whitman,53075000200,0
Whitman,53075000300,0
Whitman,53075000400,0
Whitman,53075000500,0
Whitman,53075000600,0
Whitman,53075000700,0
Whitman,53075000800,0
Whitman,53075000900,0
Whitman,53075001000,0
Yakima,53077000100,0
Yakima,53077000200,0
Yakima,53077000300,0
Yakima,53077000400,0
Yakima,53077000500,0
Yakima,53077000600,0
Yakima,53077000700,0
Yakima,53077000800,0
Yakima,53077000901,0
Yakima,53077000902,0
Yakima,53077001000,0
Yakima,53077001100,0
Yakima,53077001201,0
Yakima,53077001202,0
Yakima,53077001300,0
Yakima,53077001400,0
Yakima,53077001501,0
Yakima,53077001502,0
Yakima,53077001601,0
Yakima,53077001602,0
Yakima,53077001701,0
Yakima,53077001702,0
Yakima,53077001800,0
Yakima,53077001901,0
Yakima,53077001902,0
Yakima,53077002001,0
Yakima,53077002002,0
Yakima,53077002101,0
Yakima,53077002102,0
Yakima,53077002200,0
Yakima,53077002701,0
Yakima,53077002801,1
Yakima,53077002802,0
Yakima,53077002900,1
Yakima,53077003001,1
Yakima,53077003002,1
Yakima,53077003100,0
Yakima,53077003200,0
Yakima,53077003400,0
Yakima,53077940001,0
Yakima,53077940002,0
Yakima,53077940003,1
Yakima,53077940004,0
Yakima,53077940005,0
Yakima,53077940006,0
Adams,53001950100,0
Adams,53001950200,0
Adams,53001950300,0
Adams,53001950400,0
Adams,53001950500,0
Asotin,53003960100,0
Asotin,53003960200,0
Asotin,53003960300,0
Asotin,53003960400,0
Asotin,53003960500,0
Asotin,53003960600,0
Benton,53005010100,0
Benton,53005010201,0
Benton,53005010202,0
Benton,53005010300,0
Benton,53005010400,0
Benton,53005010500,0
Benton,53005010600,0
Benton,53005010701,0
Benton,53005010703,0
Benton,53005010705,0
Benton,53005010707,0
Benton,53005010708,0
Benton,53005010803,0
Benton,53005010805,0
Benton,53005010807,0
Benton,53005010809,0
Benton,53005010810,0
Benton,53005010811,0
Benton,53005010813,0
Benton,53005010814,0
Benton,53005010901,0
Benton,53005010902,0
Benton,53005011001,0
Benton,53005011002,0
Benton,53005011100,0
Benton,53005011200,0
Benton,53005011300,0
Benton,53005011401,0
Benton,53005011402,0
Benton,53005011501,0
Benton,53005011503,0
Benton,53005011504,0
Benton,53005011600,0
Benton,53005011700,0
Benton,53005011800,0
Benton,53005011900,0
Benton,53005012000,0
Chelan,53007960100,0
Chelan,53007960200,0
Chelan,53007960300,0
Chelan,53007960400,0
Chelan,53007960500,0
Chelan,53007960600,0
Chelan,53007960700,0
Chelan,53007960801,0
Chelan,53007960802,0
Chelan,53007961000,0
Chelan,53007961100,0
Chelan,53007961200,0
Chelan,53007961301,0
Chelan,53007961302,0
Clallam,53009000200,0
Clallam,53009000300,0
Clallam,53009000400,0
Clallam,53009000600,0
Clallam,53009000700,0
Clallam,53009000800,0
Clallam,53009000900,0
Clallam,53009001000,0
Clallam,53009001100,0
Clallam,53009001200,0
Clallam,53009001300,0
Clallam,53009001400,0
Clallam,53009001500,0
Clallam,53009001600,0
Clallam,53009001700,0
Clallam,53009001800,0
Clallam,53009001900,0
Clallam,53009002000,0
Clallam,53009002100,0
Clallam,53009002300,0
Clallam,53009940000,0
Clallam,53009990100,0
Clark,53011040101,0
Clark,53011040102,0
Clark,53011040201,0
Clark,53011040202,0
Clark,53011040203,0
Clark,53011040301,0
Clark,53011040302,0
Clark,53011040403,0
Clark,53011040407,0
Clark,53011040408,0
Clark,53011040409,0
Clark,53011040411,0
Clark,53011040412,0
Clark,53011040413,0
Clark,53011040414,0
Clark,53011040415,0
Clark,53011040416,0
Clark,53011040504,0
Clark,53011040505,0
Clark,53011040507,0
Clark,53011040508,0
Clark,53011040509,0
Clark,53011040510,0
Clark,53011040511,0
Clark,53011040603,0
Clark,53011040604,0
Clark,53011040605,0
Clark,53011040608,0
Clark,53011040609,0
Clark,53011040610,0
Clark,53011040703,0
Clark,53011040706,0
Clark,53011040707,0
Clark,53011040709,0
Clark,53011040710,0
Clark,53011040711,0
Clark,53011040712,0
Clark,53011040803,0
Clark,53011040805,0
Clark,53011040806,0
Clark,53011040808,0
Clark,53011040809,0
Clark,53011040810,0
Clark,53011040904,0
Clark,53011040905,0
Clark,53011040907,0
Clark,53011040908,0
Clark,53011040909,0
Clark,53011040910,0
Clark,53011041003,0
Clark,53011041005,0
Clark,53011041007,0
Clark,53011041008,0
Clark,53011041009,0
Clark,53011041010,0
Clark,53011041011,0
Clark,53011041104,0
Clark,53011041105,0
Clark,53011041107,0
Clark,53011041108,0
Clark,53011041110,0
Clark,53011041111,0
Clark,53011041112,0
Clark,53011041201,0
Clark,53011041203,0
Clark,53011041205,0
Clark,53011041206,0
Clark,53011041309,0
Clark,53011041310,0
Clark,53011041312,0
Clark,53011041313,0
Clark,53011041317,0
Clark,53011041318,0
Clark,53011041319,0
Clark,53011041320,0
Clark,53011041321,0
Clark,53011041322,0
Clark,53011041323,0
Clark,53011041325,0
Clark,53011041326,0
Clark,53011041327,0
Clark,53011041328,0
Clark,53011041329,0
Clark,53011041330,0
Clark,53011041331,0
Clark,53011041332,0
Clark,53011041333,0
Clark,53011041400,0
Clark,53011041500,0
Clark,53011041600,0
Clark,53011041700,0
Clark,53011041800,0
Clark,53011041900,0
Clark,53011042000,0
Clark,53011042100,0
Clark,53011042300,0
Clark,53011042400,0
Clark,53011042500,0
Clark,53011042600,0
Clark,53011042700,0
Clark,53011042800,0
Clark,53011042900,0
Clark,53011043000,0
Clark,53011043100,0
Columbia,53013960200,0
Cowlitz,53015000300,0
Cowlitz,53015000400,0
Cowlitz,53015000501,0
Cowlitz,53015000502,0
Cowlitz,53015000601,0
Cowlitz,53015000602,0
Cowlitz,53015000702,0
Cowlitz,53015000703,0
Cowlitz,53015000704,0
Cowlitz,53015000800,0
Cowlitz,53015000900,0
Cowlitz,53015001000,0
Cowlitz,53015001100,0
Cowlitz,53015001200,0
Cowlitz,53015001300,0
Cowlitz,53015001501,0
Cowlitz,53015001502,0
Cowlitz,53015001600,0
Cowlitz,53015001700,0
Cowlitz,53015001800,0
Cowlitz,53015001900,0
Cowlitz,53015002001,0
Cowlitz,53015002002,0
Cowlitz,53015002100,0
Douglas,53017950100,0
Douglas,53017950200,0
Douglas,53017950300,0
Douglas,53017950400,0
Douglas,53017950500,0
Douglas,53017950600,0
Douglas,53017950700,0
Douglas,53017950800,0
Ferry,53019940000,0
Ferry,53019970100,0
Ferry,53019970200,0
Franklin,53021020100,0
Franklin,53021020200,0
Franklin,53021020300,0
Franklin,53021020400,0
Franklin,53021020501,0
Franklin,53021020502,0
Franklin,53021020601,0
Franklin,53021020603,0
Franklin,53021020605,0
Franklin,53021020606,0
Franklin,53021020700,0
Franklin,53021020800,0
Franklin,53021980100,0
Garfield,53023970300,0
Grant,53025010100,0
Grant,53025010200,0
Grant,53025010300,0
Grant,53025010400,0
Grant,53025010500,0
Grant,53025010600,0
Grant,53025010700,0
Grant,53025010800,0
Grant,53025010901,0
Grant,53025010902,0
Grant,53025011000,0
Grant,53025011100,0
Grant,53025011200,0
Grant,53025011300,0
Grant,53025011401,0
Grant,53025011402,0
Grays Harbor,53027000200,0
Grays Harbor,53027000300,0
Grays Harbor,53027000400,0
Grays Harbor,53027000500,0
Grays Harbor,53027000600,0
Grays Harbor,53027000700,0
Grays Harbor,53027000800,0
Grays Harbor,53027000900,0
Grays Harbor,53027001000,0
Grays Harbor,53027001100,0
Grays Harbor,53027001200,0
Grays Harbor,53027001300,0
Grays Harbor,53027001400,0
Grays Harbor,53027001500,0
Grays Harbor,53027001600,0
Grays Harbor,53027940000,0
Island,53029970100,0
Island,53029970200,0
Island,53029970300,0
Island,53029970400,0
Island,53029970500,0
Island,53029970601,0
Island,53029970602,0
Island,53029970700,0
Island,53029970800,0
Island,53029970900,0
Island,53029971000,0
Island,53029971100,0
Island,53029971300,0
Island,53029971400,0
Island,53029971500,0
Island,53029971600,0
Island,53029971700,0
Island,53029971800,0
Island,53029971900,0
Island,53029972000,0
Island,53029972100,0
Jefferson,53031950202,0
Jefferson,53031950300,0
Jefferson,53031950400,0
Jefferson,53031950500,0
Jefferson,53031950601,0
Jefferson,53031950602,0
Jefferson,53031950702,0
King,53033000100,0
King,53033000200,0
King,53033000300,0
King,53033000401,0
King,53033000402,0
King,53033000500,0
King,53033000600,0
King,53033000700,0
King,53033000800,0
King,53033000900,0
King,53033001000,0
King,53033001100,0
King,53033001200,0
King,53033001300,0
King,53033001400,0
King,53033001500,0
King,53033001600,0
King,53033001701,0
King,53033001702,0
King,53033001800,0
King,53033001900,0
King,53033002000,0
King,53033002100,0
King,53033002200,0
King,53033002400,0
King,53033002500,0
King,53033002600,0
King,53033002700,0
King,53033002800,0
King,53033002900,0
King,53033003000,0
King,53033003100,0
King,53033003200,0
King,53033003300,0
King,53033003400,0
King,53033003500,0
King,53033003600,0
King,53033003800,0
King,53033003900,0
King,53033004000,0
King,53033004100,0
King,53033004200,0
King,53033004301,0
King,53033004302,0
King,53033004400,0
King,53033004500,0
King,53033004600,0
King,53033004700,0
King,53033004800,0
King,53033004900,0
King,53033005000,0
King,53033005100,0
King,53033005200,0
King,53033005301,0
King,53033005302,0
King,53033005400,0
King,53033005600,0
King,53033005700,0
King,53033005801,0
King,53033005802,0
King,53033005900,0
King,53033006000,0
King,53033006100,0
King,53033006200,0
King,53033006300,0
King,53033006400,0
King,53033006500,0
King,53033006600,0
King,53033006700,0
King,53033006800,0
King,53033006900,0
King,53033007000,0
King,53033007100,0
King,53033007200,0
King,53033007300,0
King,53033007401,0
King,53033007402,0
King,53033007500,0
King,53033007600,0
King,53033007700,0
King,53033007800,0
King,53033007900,0
King,53033008001,0
King,53033008002,0
King,53033008100,0
King,53033008200,0
King,53033008300,0
King,53033008400,0
King,53033008500,0
King,53033008600,0
King,53033008700,0
King,53033008800,0
King,53033008900,0
King,53033009000,0
King,53033009100,0
King,53033009200,0
King,53033009300,0
King,53033009400,0
King,53033009500,0
King,53033009600,0
King,53033009701,0
King,53033009702,0
King,53033009800,0
King,53033009900,0
King,53033010001,0
King,53033010002,0
King,53033010100,0
King,53033010200,0
King,53033010300,0
King,53033010401,0
King,53033010402,0
King,53033010500,0
King,53033010600,0
King,53033010701,0
King,53033010702,0
King,53033010800,0
King,53033010900,0
King,53033011001,0
King,53033011002,0
King,53033011101,0
King,53033011102,0
King,53033011200,0
King,53033011300,0
King,53033011401,0
King,53033011402,0
King,53033011500,0
King,53033011600,0
King,53033011700,0
King,53033011800,0
King,53033011900,0
King,53033012000,0
King,53033012100,0
King,53033020100,0
King,53033020200,0
King,53033020300,0
King,53033020401,0
King,53033020402,0
King,53033020500,0
King,53033020600,0
King,53033020700,0
King,53033020800,0
King,53033020900,0
King,53033021000,0
King,53033021100,0
King,53033021300,0
King,53033021400,0
King,53033021500,0
King,53033021600,0
King,53033021700,0
King,53033021802,0
King,53033021803,0
King,53033021804,0
King,53033021903,0
King,53033021904,0
King,53033021905,0
King,53033021906,0
King,53033022001,0
King,53033022003,0
King,53033022005,0
King,53033022006,0
King,53033022101,0
King,53033022102,0
King,53033022201,0
King,53033022202,0
King,53033022203,0
King,53033022300,0
King,53033022400,0
King,53033022500,0
King,53033022603,0
King,53033022604,0
King,53033022605,0
King,53033022606,0
King,53033022701,0
King,53033022702,0
King,53033022703,0
King,53033022801,0
King,53033022802,0
King,53033022803,0
King,53033022901,0
King,53033022902,0
King,53033023000,0
King,53033023100,0
King,53033023201,0
King,53033023202,0
King,53033023300,0
King,53033023401,0
King,53033023403,0
King,53033023404,0
King,53033023500,0
King,53033023601,0
King,53033023603,0
King,53033023604,0
King,53033023700,0
King,53033023801,0
King,53033023803,0
King,53033023804,0
King,53033023900,0
King,53033024000,0
King,53033024100,0
King,53033024200,0
King,53033024300,0
King,53033024400,0
King,53033024500,0
King,53033024601,0
King,53033024602,0
King,53033024701,0
King,53033024702,0
King,53033024800,0
King,53033024901,0
King,53033024902,0
King,53033024903,0
King,53033025001,0
King,53033025003,0
King,53033025005,0
King,53033025006,0
King,53033025101,0
King,53033025102,0
King,53033025200,0
King,53033025301,0
King,53033025302,0
King,53033025400,0
King,53033025500,0
King,53033025601,0
King,53033025602,0
King,53033025701,0
King,53033025702,0
King,53033025803,0
King,53033025804,0
King,53033025805,0
King,53033025806,0
King,53033026001,0
King,53033026002,0
King,53033026100,0
King,53033026200,0
King,53033026300,0
King,53033026400,0
King,53033026500,0
King,53033026600,0
King,53033026700,0
King,53033026801,0
King,53033026802,0
King,53033027000,0
King,53033027100,0
King,53033027200,0
King,53033027300,0
King,53033027400,0
King,53033027500,0
King,53033027600,0
King,53033027701,0
King,53033027702,0
King,53033027800,0
King,53033027900,0
King,53033028000,0
King,53033028100,0
King,53033028200,0
King,53033028300,0
King,53033028402,0
King,53033028403,0
King,53033028500,0
King,53033028600,0
King,53033028700,0
King,53033028801,0
King,53033028802,0
King,53033028901,0
King,53033028902,0
King,53033029001,0
King,53033029003,0
King,53033029004,0
King,53033029101,0
King,53033029102,0
King,53033029203,0
King,53033029204,0
King,53033029205,0
King,53033029206,0
King,53033029303,0
King,53033029304,0
King,53033029305,0
King,53033029306,0
King,53033029307,0
King,53033029403,0
King,53033029405,0
King,53033029406,0
King,53033029407,0
King,53033029408,0
King,53033029502,0
King,53033029503,0
King,53033029504,0
King,53033029601,0
King,53033029602,0
King,53033029700,0
King,53033029801,0
King,53033029802,0
King,53033029901,0
King,53033029902,0
King,53033030003,0
King,53033030004,0
King,53033030005,0
King,53033030006,0
King,53033030100,0
King,53033030201,0
King,53033030202,0
King,53033030304,0
King,53033030305,0
King,53033030306,0
King,53033030308,0
King,53033030309,0
King,53033030310,0
King,53033030311,0
King,53033030312,0
King,53033030313,0
King,53033030314,0
King,53033030401,0
King,53033030403,0
King,53033030404,0
King,53033030501,0
King,53033030503,0
King,53033030504,0
King,53033030600,0
King,53033030700,0
King,53033030801,0
King,53033030802,0
King,53033030901,0
King,53033030902,0
King,53033031000,0
King,53033031100,0
King,53033031202,0
King,53033031204,0
King,53033031205,0
King,53033031206,0
King,53033031301,0
King,53033031302,0
King,53033031400,0
King,53033031501,0
King,53033031502,0
King,53033031601,0
King,53033031603,0
King,53033031604,0
King,53033031605,0
King,53033031703,0
King,53033031704,0
King,53033031705,0
King,53033031706,0
King,53033031800,0
King,53033031903,0
King,53033031904,0
King,53033031906,0
King,53033031907,0
King,53033031908,0
King,53033031909,0
King,53033032002,0
King,53033032003,0
King,53033032005,0
King,53033032006,0
King,53033032007,0
King,53033032008,0
King,53033032010,0
King,53033032011,0
King,53033032102,0
King,53033032103,0
King,53033032104,0
King,53033032203,0
King,53033032207,0
King,53033032208,0
King,53033032210,0
King,53033032211,0
King,53033032212,0
King,53033032213,0
King,53033032214,0
King,53033032215,0
King,53033032307,0
King,53033032309,0
King,53033032311,0
King,53033032313,0
King,53033032315,0
King,53033032316,0
King,53033032317,0
King,53033032318,0
King,53033032319,0
King,53033032320,0
King,53033032321,0
King,53033032322,0
King,53033032323,0
King,53033032324,0
King,53033032325,0
King,53033032326,0
King,53033032327,0
King,53033032328,0
King,53033032329,0
King,53033032401,0
King,53033032402,0
King,53033032500,0
King,53033032601,0
King,53033032602,0
King,53033032702,0
King,53033032703,0
King,53033032704,0
King,53033032800,0
Kitsap,53035080101,0
Kitsap,53035080102,0
Kitsap,53035080200,0
Kitsap,53035080300,0
Kitsap,53035080400,0
Kitsap,53035080500,0
Kitsap,53035080600,0
Kitsap,53035080700,0
Kitsap,53035080800,0
Kitsap,53035080900,0
Kitsap,53035081000,0
Kitsap,53035081100,0
Kitsap,53035081200,0
Kitsap,53035081400,0
Kitsap,53035090101,0
Kitsap,53035090102,0
Kitsap,53035090201,0
Kitsap,53035090202,0
Kitsap,53035090300,0
Kitsap,53035090400,0
Kitsap,53035090501,0
Kitsap,53035090502,0
Kitsap,53035090700,0
Kitsap,53035090800,0
Kitsap,53035090900,0
Kitsap,53035091000,0
Kitsap,53035091100,0
Kitsap,53035091201,0
Kitsap,53035091203,0
Kitsap,53035091204,0
Kitsap,53035091301,0
Kitsap,53035091302,0
Kitsap,53035091400,0
Kitsap,53035091500,0
Kitsap,53035091600,0
Kitsap,53035091700,0
Kitsap,53035091800,0
Kitsap,53035091900,0
Kitsap,53035092000,0
Kitsap,53035092100,0
Kitsap,53035092200,0
Kitsap,53035092300,0
Kitsap,53035092400,0
Kitsap,53035092500,0
Kitsap,53035092600,0
Kitsap,53035092701,0
Kitsap,53035092704,0
Kitsap,53035092801,0
Kitsap,53035092802,0
Kitsap,53035092803,0
Kitsap,53035092901,0
Kitsap,53035092902,0
Kitsap,53035940000,0
Kitsap,53035940100,0
Kittitas,53037975100,0
Kittitas,53037975200,0
Kittitas,53037975300,0
Kittitas,53037975401,0
Kittitas,53037975402,0
Kittitas,53037975500,0
Kittitas,53037975600,0
Kittitas,53037975700,0
Klickitat,53039950100,0
Klickitat,53039950200,0
Klickitat,53039950300,0
Lewis,53041970100,0
Lewis,53041970200,0
Lewis,53041970300,0
Lewis,53041970400,0
Lewis,53041970500,0
Lewis,53041970600,0
Lewis,53041970700,0
Lewis,53041970800,0
Lewis,53041970900,0
Lewis,53041971000,0
Lewis,53041971100,0
Lewis,53041971200,0
Lewis,53041971300,0
Lewis,53041971400,0
Lewis,53041971500,0
Lewis,53041971600,0
Lewis,53041971700,0
Lewis,53041971800,0
Lewis,53041971900,0
Lewis,53041972000,0
Lincoln,53043960100,0
Lincoln,53043960200,0
Lincoln,53043960300,0
Lincoln,53043960400,0
Mason,53045940000,0
Mason,53045960100,0
Mason,53045960200,0
Mason,53045960300,0
Mason,53045960400,0
Mason,53045960500,0
Mason,53045960600,0
Mason,53045960700,0
Mason,53045960800,0
Mason,53045960900,0
Mason,53045961000,0
Mason,53045961100,0
Mason,53045961200,0
Mason,53045961300,0
Okanogan,53047940100,0
Okanogan,53047940200,0
Okanogan,53047970300,0
Okanogan,53047970400,0
Okanogan,53047970500,0
Okanogan,53047970600,0
Okanogan,53047970700,0
Okanogan,53047970800,0
Okanogan,53047970900,0
Okanogan,53047971000,0
Pacific,53049950200,0
Pacific,53049950300,0
Pacific,53049950400,0
Pacific,53049950500,0
Pacific,53049950600,0
Pacific,53049950700,0
Pacific,53049950800,0
Pend Oreille,53051970100,0
Pend Oreille,53051970200,0
Pend Oreille,53051970300,0
Pend Oreille,53051970400,0
Pend Oreille,53051970500,0
Pierce,53053060200,0
Pierce,53053060300,0
Pierce,53053060400,0
Pierce,53053060500,0
Pierce,53053060600,0
Pierce,53053060700,0
Pierce,53053060800,0
Pierce,53053060903,0
Pierce,53053060904,0
Pierce,53053060905,0
Pierce,53053060906,0
Pierce,53053061001,0
Pierce,53053061002,0
Pierce,53053061100,0
Pierce,53053061200,0
Pierce,53053061300,0
Pierce,53053061400,0
Pierce,53053061500,0
Pierce,53053061601,0
Pierce,53053061602,0
Pierce,53053061700,0
Pierce,53053061800,0
Pierce,53053061900,0
Pierce,53053062000,0
Pierce,53053062300,0
Pierce,53053062400,0
Pierce,53053062500,0
Pierce,53053062600,0
Pierce,53053062801,0
Pierce,53053062802,0
Pierce,53053062900,0
Pierce,53053063000,0
Pierce,53053063100,0
Pierce,53053063200,0
Pierce,53053063300,0
Pierce,53053063400,0
Pierce,53053063501,0
Pierce,53053063502,0
Pierce,53053070100,0
Pierce,53053070203,0
Pierce,53053070204,0
